filename,width,height,class,xmin,ymin,xmax,ymax
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Non Defective,494,594,549,640
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Non Defective,499,554,553,608
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Defective,315,291,445,334
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Snow,311,288,443,343
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Snow,569,594,603,640
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Defective,157,369,375,450
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Snow,157,373,373,447
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Defective,129,212,294,245
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Snow,129,212,294,245
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Defective,254,176,397,202
161_png_jpg.rf.9f7e581e7d6a63c15c5f2564e8796a3d.jpg,640,640,Snow,255,177,396,201
poop-43-_jpg.rf.11ff0fd6de3a5cd393bcf4eb5a694b3c.jpg,640,640,Bird Drop,415,176,441,211
Physical_Damge_302_jpg.rf.dad40d569771e8799bc276a8bfc13041.jpg,640,640,Defective,0,0,517,640
Physical_Damge_302_jpg.rf.dad40d569771e8799bc276a8bfc13041.jpg,640,640,Physical Damage,40,482,128,588
Physical_Damge_302_jpg.rf.dad40d569771e8799bc276a8bfc13041.jpg,640,640,Physical Damage,350,426,444,519
Physical_Damge_302_jpg.rf.dad40d569771e8799bc276a8bfc13041.jpg,640,640,Physical Damage,107,148,247,423
Clean-148-_jpg.rf.41178c79ed766a8a8c37d8faca984c86.jpg,640,640,Non Defective,3,0,640,640
Physical_Damge_2_jpg.rf.fee16bc52e47ec17fe32d9c5fef68f8b.jpg,640,640,Defective,4,5,636,637
Physical_Damge_2_jpg.rf.fee16bc52e47ec17fe32d9c5fef68f8b.jpg,640,640,Physical Damage,11,6,638,131
Physical_Damge_2_jpg.rf.fee16bc52e47ec17fe32d9c5fef68f8b.jpg,640,640,Physical Damage,123,135,557,333
Physical_Damge_2_jpg.rf.fee16bc52e47ec17fe32d9c5fef68f8b.jpg,640,640,Physical Damage,160,343,563,526
Physical_Damge_2_jpg.rf.fee16bc52e47ec17fe32d9c5fef68f8b.jpg,640,640,Physical Damage,163,537,557,634
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Defective,314,167,640,537
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,445,259,640,518
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,368,193,439,330
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,388,335,468,443
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,200,372,350,527
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,70,443,168,507
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,111,239,141,253
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,17,231,40,244
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,28,272,44,285
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,153,225,174,234
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,74,263,95,278
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,34,414,57,440
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,107,262,141,287
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,58,295,102,317
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,325,186,350,205
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,0,305,19,323
poop-169-_jpg.rf.1c8ecfc46b9183789f29aa7fe93f0a7a.jpg,640,640,Bird Drop,258,225,309,244
Physical_Damge_315_jpg.rf.8d43b5650454a76d5f748cb13c5f3ecc.jpg,640,640,Defective,0,0,640,640
Physical_Damge_315_jpg.rf.8d43b5650454a76d5f748cb13c5f3ecc.jpg,640,640,Physical Damage,135,269,247,384
Physical_Damge_315_jpg.rf.8d43b5650454a76d5f748cb13c5f3ecc.jpg,640,640,Physical Damage,265,207,391,343
Physical_Damge_315_jpg.rf.8d43b5650454a76d5f748cb13c5f3ecc.jpg,640,640,Physical Damage,44,480,214,620
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,0,377,472,553
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,416,244,640,378
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,457,385,640,545
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,446,380,640,550
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,3,437,259,548
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,264,506,460,547
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,0,245,430,377
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,2,246,127,377
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,184,272,412,342
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,0,142,402,248
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,0,145,188,243
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,389,138,640,244
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,407,149,640,231
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,439,291,630,372
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,0,56,640,141
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,2,59,275,139
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Defective,0,0,640,59
poop-120-_jpg.rf.510df78fab95f8d7b73d13921c3f22fd.jpg,640,640,Dusty,139,350,413,426
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Defective,0,0,640,640
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Physical Damage,318,0,473,76
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Physical Damage,42,147,170,283
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Physical Damage,272,228,398,340
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Physical Damage,330,387,480,501
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Non Defective,507,571,621,640
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Non Defective,533,0,625,136
Physical_Damge_313_jpg.rf.e3b1a8de05fcb16805db7570a9828a52.jpg,640,640,Non Defective,28,411,155,637
ROI_103_jpg.rf.54c19b389950abe3c033c6ca2df8683d.jpg,640,640,Bird Drop,153,122,213,160
ROI_103_jpg.rf.54c19b389950abe3c033c6ca2df8683d.jpg,640,640,Bird Drop,164,359,215,400
ROI_103_jpg.rf.54c19b389950abe3c033c6ca2df8683d.jpg,640,640,Dusty,3,4,281,100
ROI_103_jpg.rf.54c19b389950abe3c033c6ca2df8683d.jpg,640,640,Dusty,465,0,638,95
ROI_103_jpg.rf.54c19b389950abe3c033c6ca2df8683d.jpg,640,640,Dusty,33,432,88,630
IMG_0421_jpg.rf.b12f170bd50f7fbdada26d110ec926f1.jpg,640,640,Physical Damage,198,107,476,485
ROI_58_jpg.rf.2dc34e9cd39a86d5e75b7a432899347d.jpg,640,640,Bird Drop,287,249,405,312
ROI_58_jpg.rf.2dc34e9cd39a86d5e75b7a432899347d.jpg,640,640,Bird Drop,180,341,299,395
ROI_58_jpg.rf.2dc34e9cd39a86d5e75b7a432899347d.jpg,640,640,Bird Drop,359,399,451,464
ROI_58_jpg.rf.2dc34e9cd39a86d5e75b7a432899347d.jpg,640,640,Bird Drop,0,432,49,476
ROI_58_jpg.rf.2dc34e9cd39a86d5e75b7a432899347d.jpg,640,640,Dusty,443,2,629,112
ROI_58_jpg.rf.2dc34e9cd39a86d5e75b7a432899347d.jpg,640,640,Dusty,542,110,613,586
Dust-81-_jpg.rf.9e454daf65157e9aefb756ccaf1c5820.jpg,640,640,Dusty,1,369,439,640
Dust-81-_jpg.rf.9e454daf65157e9aefb756ccaf1c5820.jpg,640,640,Dusty,0,293,175,436
Dust-81-_jpg.rf.9e454daf65157e9aefb756ccaf1c5820.jpg,640,640,Dusty,193,189,640,488
Dust-81-_jpg.rf.9e454daf65157e9aefb756ccaf1c5820.jpg,640,640,Dusty,35,190,612,365
IMG_20241003_093427_505_jpg.rf.8f8ef276def590bdfc27bab1bf6bac22.jpg,640,640,Dusty,0,0,572,640
IMG_20241003_093427_505_jpg.rf.8f8ef276def590bdfc27bab1bf6bac22.jpg,640,640,Defective,2,0,572,640
IMG_0422_jpg.rf.2c1c9a6dae31ed368be374f63a733a47.jpg,640,640,Physical Damage,107,134,567,433
Bird-127-_jpg.rf.2fa3bbe315a3488f747f9333965ae234.jpg,640,640,Bird Drop,183,200,220,233
Bird-127-_jpg.rf.2fa3bbe315a3488f747f9333965ae234.jpg,640,640,Bird Drop,135,279,640,529
Bird-127-_jpg.rf.2fa3bbe315a3488f747f9333965ae234.jpg,640,640,Bird Drop,206,252,254,310
Bird-127-_jpg.rf.2fa3bbe315a3488f747f9333965ae234.jpg,640,640,Bird Drop,1,334,133,545
Dust-85-_jpg.rf.f40e5b5d71442966a2bd3a1228364dea.jpg,640,640,Dusty,0,314,640,640
Dust-85-_jpg.rf.f40e5b5d71442966a2bd3a1228364dea.jpg,640,640,Dusty,0,184,238,413
Dust-85-_jpg.rf.f40e5b5d71442966a2bd3a1228364dea.jpg,640,640,Dusty,150,232,640,432
Dust-85-_jpg.rf.f40e5b5d71442966a2bd3a1228364dea.jpg,640,640,Dusty,0,78,603,302
Dust-49-_jpg.rf.18a19ae1e29cc89d364b2a0e9ecfedf1.jpg,640,640,Dusty,152,271,640,520
Dust-49-_jpg.rf.18a19ae1e29cc89d364b2a0e9ecfedf1.jpg,640,640,Dusty,0,81,523,289
Dust-49-_jpg.rf.18a19ae1e29cc89d364b2a0e9ecfedf1.jpg,640,640,Dusty,121,73,640,324
IMG_0422_jpg.rf.12f98f9b2d8a960167a2807ce32127bc.jpg,640,640,Physical Damage,156,101,528,461
IMG_0422_jpg.rf.3189ee5bad8c4055e4b20fdfd3528bfc.jpg,640,640,Physical Damage,176,97,542,478
Physical_Damge_301_jpg.rf.ba46c0b14afc40cb748b72f3b8f596c1.jpg,640,640,Defective,0,0,521,640
Physical_Damge_301_jpg.rf.ba46c0b14afc40cb748b72f3b8f596c1.jpg,640,640,Physical Damage,165,307,226,390
Physical_Damge_301_jpg.rf.ba46c0b14afc40cb748b72f3b8f596c1.jpg,640,640,Physical Damage,127,183,199,247
Physical_Damge_301_jpg.rf.ba46c0b14afc40cb748b72f3b8f596c1.jpg,640,640,Physical Damage,363,437,431,497
Physical_Damge_301_jpg.rf.ba46c0b14afc40cb748b72f3b8f596c1.jpg,640,640,Physical Damage,49,491,127,578
IMG_0418_jpg.rf.59e122c9e131f9a2c31f402fc155dd93.jpg,640,640,Physical Damage,73,61,575,557
IMG_0421_jpg.rf.77db7949a90f7a5cdc203b25f4417ae3.jpg,640,640,Physical Damage,164,85,514,503
IMG_0421_jpg.rf.7158cef966779be82bd8c440163b1cd9.jpg,640,640,Physical Damage,209,115,466,478
IMG_0418_jpg.rf.b07c7ccbfb4d4fac36ce814810d3f514.jpg,640,640,Physical Damage,109,37,529,554
IMG_0418_jpg.rf.3847280ac3c5a45373b40b337b5fb89a.jpg,640,640,Physical Damage,135,37,520,544
IMG_0421_jpg.rf.969df2af8d7cf31c854a04bb7538ceab.jpg,640,640,Physical Damage,201,107,478,482
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Non Defective,179,188,251,259
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Non Defective,174,264,249,338
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Snow,243,342,322,426
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Snow,165,340,244,419
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Snow,249,184,328,257
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Snow,251,260,323,339
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Defective,396,175,569,419
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Snow,401,173,572,422
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Defective,16,0,197,38
170_png_jpg.rf.68fa4782e1377fdc70c74d9efb80a4c5.jpg,640,640,Snow,11,0,198,40
IMG_0421_jpg.rf.7ee4264854761cbd6113c2e9d80bb790.jpg,640,640,Physical Damage,191,100,487,488
IMG_0419_jpg.rf.ddc4f8f6f06882d73d482cd99b96ac25.jpg,640,640,Physical Damage,76,129,587,560
IMG_0421_jpg.rf.745e489dc53512d5f05b889c46707432.jpg,640,640,Physical Damage,199,108,475,484
16_png_jpg.rf.dd13e35e746c82f5d5cfe919f2729919.jpg,640,640,Snow,232,350,640,550
16_png_jpg.rf.dd13e35e746c82f5d5cfe919f2729919.jpg,640,640,Defective,236,349,318,533
16_png_jpg.rf.dd13e35e746c82f5d5cfe919f2729919.jpg,640,640,Defective,322,353,407,540
16_png_jpg.rf.dd13e35e746c82f5d5cfe919f2729919.jpg,640,640,Defective,403,359,500,544
16_png_jpg.rf.dd13e35e746c82f5d5cfe919f2729919.jpg,640,640,Defective,481,357,593,545
16_png_jpg.rf.dd13e35e746c82f5d5cfe919f2729919.jpg,640,640,Defective,563,359,639,552
IMG_20241003_093718_829_jpg.rf.d75340a1911927a47f5901782eb254c0.jpg,640,640,Defective,0,0,640,540
IMG_20241003_093718_829_jpg.rf.d75340a1911927a47f5901782eb254c0.jpg,640,640,Dusty,0,0,640,538
IMG_20241003_093718_829_jpg.rf.d75340a1911927a47f5901782eb254c0.jpg,640,640,Dusty,88,240,428,475
IMG_20241003_093718_829_jpg.rf.d75340a1911927a47f5901782eb254c0.jpg,640,640,Dusty,24,3,271,228
IMG_20241003_093718_829_jpg.rf.d75340a1911927a47f5901782eb254c0.jpg,640,640,Dusty,354,6,628,217
IMG_20241003_093718_829_jpg.rf.d75340a1911927a47f5901782eb254c0.jpg,640,640,Dusty,512,229,640,465
IMG_0422_jpg.rf.e3746806221dd23e4f134bdcee0f3c17.jpg,640,640,Physical Damage,75,35,599,507
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Defective,1,79,334,416
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Defective,0,0,248,326
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,92,193,155,283
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,184,226,267,371
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,216,139,241,159
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,191,179,241,204
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,122,270,162,323
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,0,312,48,416
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,104,14,145,92
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,168,1,233,58
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,1,85,29,181
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,119,323,178,411
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,55,175,83,194
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,28,194,60,212
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,26,224,49,259
Gardel2BElectrical2BBlog2B-2BImpact2Bof2BHail2Bon2BSolar2Bpanels_png_jpg.rf.5414e7083ccdb52746f9c41db44ccda3.jpg,416,416,Physical Damage,0,218,24,325
IMG_0418_jpg.rf.f223290395ef5a4438274558b3de7347.jpg,640,640,Physical Damage,111,37,527,554
IMG_20241003_093658_404_jpg.rf.b9e955f6d376a5307a3b57774c2a0213.jpg,640,640,Defective,0,56,638,640
IMG_20241003_093658_404_jpg.rf.b9e955f6d376a5307a3b57774c2a0213.jpg,640,640,Dusty,0,56,639,640
v3imagesbine6917bb08d07e1a3bf7849b7da68675b-566d2htnycfkj2y67u2_t1880_jpg.rf.43dc4598a2e0865df89708b68c5511b4.jpg,416,416,Defective,0,51,378,326
v3imagesbine6917bb08d07e1a3bf7849b7da68675b-566d2htnycfkj2y67u2_t1880_jpg.rf.43dc4598a2e0865df89708b68c5511b4.jpg,416,416,Physical Damage,161,172,376,301
v3imagesbine6917bb08d07e1a3bf7849b7da68675b-566d2htnycfkj2y67u2_t1880_jpg.rf.43dc4598a2e0865df89708b68c5511b4.jpg,416,416,Physical Damage,65,126,198,179
v3imagesbine6917bb08d07e1a3bf7849b7da68675b-566d2htnycfkj2y67u2_t1880_jpg.rf.43dc4598a2e0865df89708b68c5511b4.jpg,416,416,Non Defective,148,3,416,270
ROI_127_jpg.rf.4769e4bc35504487e5f720fc119f1063.jpg,640,640,Dusty,361,4,627,94
ROI_127_jpg.rf.4769e4bc35504487e5f720fc119f1063.jpg,640,640,Dusty,274,100,619,415
ROI_127_jpg.rf.4769e4bc35504487e5f720fc119f1063.jpg,640,640,Dusty,300,413,590,627
IMG_0422_jpg.rf.f7b14f18fbd714471df33f33fc73ebf0.jpg,640,640,Physical Damage,131,73,550,485
IMG_0402_jpg.rf.4bed2a38f6432e072c8653226ce353b0.jpg,640,640,Non Defective,202,231,454,403
3_JPG_jpg.rf.f34d13d90ba51a2ccd7a42b569a7de95.jpg,640,640,Bird Drop,160,446,285,601
3_JPG_jpg.rf.f34d13d90ba51a2ccd7a42b569a7de95.jpg,640,640,Bird Drop,11,237,422,416
3_JPG_jpg.rf.f34d13d90ba51a2ccd7a42b569a7de95.jpg,640,640,Bird Drop,2,579,55,637
3_JPG_jpg.rf.f34d13d90ba51a2ccd7a42b569a7de95.jpg,640,640,Bird Drop,488,1,639,523
3_JPG_jpg.rf.f34d13d90ba51a2ccd7a42b569a7de95.jpg,640,640,Bird Drop,90,113,519,214
Dust-69-_jpg.rf.d654e4736f226ce7a297a8e9db45e0eb.jpg,640,640,Dusty,28,304,640,502
Dust-69-_jpg.rf.d654e4736f226ce7a297a8e9db45e0eb.jpg,640,640,Dusty,126,117,552,336
Dust-69-_jpg.rf.d654e4736f226ce7a297a8e9db45e0eb.jpg,640,640,Dusty,58,100,288,142
Dust-92-_jpg.rf.90b0642deeee74ee3077ea68ddeee0f3.jpg,640,640,Dusty,123,213,586,566
Dust-92-_jpg.rf.90b0642deeee74ee3077ea68ddeee0f3.jpg,640,640,Dusty,95,117,432,273
Dust-92-_jpg.rf.90b0642deeee74ee3077ea68ddeee0f3.jpg,640,640,Dusty,78,52,342,132
Dust-77-_jpg.rf.dee71a70a9f80f128f335c2145e51bf0.jpg,640,640,Dusty,120,310,412,477
Dust-77-_jpg.rf.dee71a70a9f80f128f335c2145e51bf0.jpg,640,640,Dusty,323,328,640,538
Dust-77-_jpg.rf.dee71a70a9f80f128f335c2145e51bf0.jpg,640,640,Dusty,2,227,556,350
Dust-77-_jpg.rf.dee71a70a9f80f128f335c2145e51bf0.jpg,640,640,Non Defective,55,173,437,278
2_JPG_jpg.rf.c6cee569d13ce59e59f289d8440103d7.jpg,640,640,Bird Drop,220,535,323,579
poop-33-_jpg.rf.3242f31f86017f35459144273433f7b4.jpg,640,640,Bird Drop,316,30,470,584
poop-33-_jpg.rf.3242f31f86017f35459144273433f7b4.jpg,640,640,Dusty,0,526,613,608
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Defective,0,139,639,562
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,0,144,94,300
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,40,163,142,321
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,79,171,194,341
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,121,173,237,364
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,161,185,317,406
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,247,226,397,447
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,329,260,493,491
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,414,263,602,537
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,516,291,640,562
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Defective,443,52,640,189
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,445,63,512,163
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,499,75,563,175
73_png_jpg.rf.53367d00a834db606523241187ac5dcf.jpg,640,640,Snow,553,74,639,189
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Defective,0,188,613,542
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Snow,460,254,608,536
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Snow,355,245,495,510
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Snow,272,247,400,480
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Snow,189,233,308,456
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Snow,101,206,230,438
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Snow,1,199,140,414
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Defective,344,55,640,177
72_png_jpg.rf.9d1b69632c7cab0ba1b35dd5901ac765.jpg,640,640,Snow,349,67,640,175
Imgdirty_697_1_jpg.rf.51c7682961877330cc49939e62d3ed72.jpg,640,640,Dusty,0,0,640,581
Imgdirty_697_1_jpg.rf.51c7682961877330cc49939e62d3ed72.jpg,640,640,Defective,0,0,640,581
poop-34-_jpg.rf.690f0f209f255c1d0bb79757305c9219.jpg,640,640,Defective,0,0,563,640
poop-34-_jpg.rf.690f0f209f255c1d0bb79757305c9219.jpg,640,640,Dusty,0,0,554,640
poop-203-_jpg.rf.fddb10669d891bf316d99b1a56e4e30b.jpg,640,640,Bird Drop,4,14,245,613
poop-203-_jpg.rf.fddb10669d891bf316d99b1a56e4e30b.jpg,640,640,Bird Drop,251,155,354,549
poop-203-_jpg.rf.fddb10669d891bf316d99b1a56e4e30b.jpg,640,640,Bird Drop,0,556,310,640
poop-203-_jpg.rf.fddb10669d891bf316d99b1a56e4e30b.jpg,640,640,Bird Drop,0,170,176,563
poop-203-_jpg.rf.fddb10669d891bf316d99b1a56e4e30b.jpg,640,640,Bird Drop,157,137,219,191
poop-203-_jpg.rf.fddb10669d891bf316d99b1a56e4e30b.jpg,640,640,Bird Drop,8,40,153,168
poop-203-_jpg.rf.fddb10669d891bf316d99b1a56e4e30b.jpg,640,640,Bird Drop,169,280,255,392
Dust-73-_jpg.rf.5006848c6eb43a9d21f7e23ee1c17c7a.jpg,640,640,Dusty,138,39,466,639
cracked-solar-panel-ground-near-utility-pole-fell-orange-warning-cones-nearby-183840959_png_jpg.rf.8a4c2009dd2b70b02fbc472110b36652.jpg,640,640,Defective,134,152,485,452
cracked-solar-panel-ground-near-utility-pole-fell-orange-warning-cones-nearby-183840959_png_jpg.rf.8a4c2009dd2b70b02fbc472110b36652.jpg,640,640,Physical Damage,242,158,290,187
cracked-solar-panel-ground-near-utility-pole-fell-orange-warning-cones-nearby-183840959_png_jpg.rf.8a4c2009dd2b70b02fbc472110b36652.jpg,640,640,Physical Damage,321,306,412,439
IMG_0402_jpg.rf.eb9396feb295648650a149bcfa8a3074.jpg,640,640,Non Defective,205,235,452,400
IMG_0400_jpg.rf.8378d84c7120c8713ce5dc54b8f3b842.jpg,640,640,Non Defective,37,160,589,556
Bird-120-_jpg.rf.b02cdb7a164e1dfbfcd79ec208211e82.jpg,640,640,Bird Drop,115,211,387,447
